id,base_product_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index,brand,wholesale_price
75,75,Happy Cat Sensitive Stomach & Intestine 85g,A balanced meal designed for cats (85g) supports daily nutrition.,0.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/fade929e-773c-4060-a8e7-fbc31e873c21/thumbnail-1768581669565.png,4.7,false,Food,75,Happy Cat,0.400
76,75,Happy Cat Sensitive Skin & Coat 85g,A balanced food formulated for cats (85g) supports daily nutrition.,0.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/5638dd49-1f58-45f1-8995-6087c400f75d/thumbnail-1768581268059.png,3.7,false,Food,76,Happy Cat,0.400
77,75,Happy Cat Kitten & Junior Farm Duck 85g,A nutritious nutrition made for kittens with duck (85g) supports daily nutrition.,0.500,"[""cat""]",food,kitten,g,85,duck,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/536d2df0-cad1-401d-9aaa-e0e134b616a9/thumbnail-1768581303064.png,4.0,false,Food,77,Happy Cat,0.400
78,75,Happy Cat Kitten & Junior Farm Poultry 85g,A high-quality nutrition made for kittens with chicken (85g) helps maintain overall health.,0.500,"[""cat""]",food,kitten,g,85,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/345a7fdf-785e-4c26-83a8-8180b50bbe26/thumbnail-1768581421482.png,4.2,false,Food,78,Happy Cat,0.400
79,75,Happy Cat Farm Poultry 85g,A wholesome nutrition made for cats with chicken (85g) supports daily nutrition.,0.500,"[""cat""]",food,adult,g,85,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/de8664ed-a7cb-47b5-86f3-0df73e7447a5/thumbnail-1768580579777.png,3.9,false,Food,79,Happy Cat,0.400
80,75,Happy Cat Farm Duck 85g,A nutritious meal designed for cats with duck (85g) supports daily nutrition.,0.500,"[""cat""]",food,adult,g,85,duck,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/56e01b27-2fca-4fcb-b6bd-b268ebbd783e/thumbnail-1768580632953.png,3.9,false,Food,80,Happy Cat,0.400
81,75,Happy Cat Bavarian Beef 85g,A high-quality meal designed for cats with beef (85g) ideal for everyday feeding.,0.500,"[""cat""]",food,adult,g,85,beef,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3ce0905e-1a57-4e4a-b5d6-2f3d2d660e8d/thumbnail-1768580675430.png,4.0,false,Food,81,Happy Cat,0.400
82,75,Happy Cat Farm Lamb 85g,A wholesome food formulated for cats with lamb (85g) helps maintain overall health.,0.500,"[""cat""]",food,adult,g,85,lamb,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/2c60686e-acd4-4355-b442-6e072140b194/thumbnail-1768580770967.png,4.9,false,Food,82,Happy Cat,0.400
83,75,Happy Cat Atlantic Salmon 85g,A nutritious nutrition made for cats with salmon (85g) ideal for everyday feeding.,0.500,"[""cat""]",food,adult,g,85,salmon,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/62d09cc0-7daf-48bf-8c5b-bf479bffeaa8/thumbnail-1768580411425.png,4.0,false,Food,83,Happy Cat,0.400
84,75,Happy Cat Spring Water Trout 85g,A wholesome nutrition made for cats with trout (85g) ideal for everyday feeding.,0.500,"[""cat""]",food,adult,g,85,trout,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/24794cde-bd72-4ed4-be3c-1f334a9b123e/thumbnail-1768580725582.png,4.4,false,Food,84,Happy Cat,0.400
85,85,Happy Cat Duo Poultry & Beef 100g,A high-quality meal designed for cats with chicken (100g) supports daily nutrition.,0.700,"[""cat""]",food,adult,g,100,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/c5ffddc9-4380-461d-8509-c841cac0814a/thumbnail-1768581539012.png,4.5,false,Food,85,Happy Cat,0.500
86,85,Happy Cat Duo Poultry & Lamb 100g,A high-quality meal designed for cats with chicken (100g) supports daily nutrition.,0.700,"[""cat""]",food,adult,g,100,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/33079606-08d4-43cc-a4a5-6c0f56fd4716/thumbnail-1768581721934.png,4.3,false,Food,86,Happy Cat,0.500
87,85,Happy Cat Duo Poultry & Salmon 100g,A wholesome food formulated for cats with chicken (100g) supports daily nutrition.,0.700,"[""cat""]",food,adult,g,100,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/1601fd2c-0f4c-4e7b-b1c7-3a1c9c966128/thumbnail-1768581768207.png,4.8,false,Food,87,Happy Cat,0.500
88,88,Happy Cat Chicken Drink 135ml,A wholesome meal designed for cats with chicken (135ml) ideal for everyday feeding.,1.000,"[""cat""]",food,,ml,135,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/088.jpeg,3.9,false,Food,88,Happy Cat,0.800
89,88,Happy Cat Tuna Drink 135ml,A wholesome nutrition made for cats with tuna (135ml) helps maintain overall health.,1.000,"[""cat""]",food,,ml,135,tuna,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/089.jpeg,4.5,false,Food,89,Happy Cat,0.800
90,88,Happy Cat Salmon Drink 135ml,A high-quality nutrition made for cats with salmon (135ml) supports daily nutrition.,1.000,"[""cat""]",food,,ml,135,salmon,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/090.jpeg,4.4,false,Food,90,Happy Cat,0.800
91,91,Happy Cat Kitten 1.3kg,A nutritious nutrition made for kittens (1.3kg) helps maintain overall health.,6.000,"[""cat""]",food,kitten,kg,1.3,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/091.jpeg,3.9,false,Food,91,Happy Cat,4.600
92,91,Happy Cat Junior 1.3kg,A balanced meal designed for kittens (1.3kg) ideal for everyday feeding.,6.000,"[""cat""]",food,kitten,kg,1.3,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/092.jpeg,4.1,false,Food,92,Happy Cat,4.600
93,91,Happy Cat Sensitive Stomach & Intestine 1.3kg,A balanced food formulated for cats (1.3kg) helps maintain overall health.,6.000,"[""cat""]",food,adult,kg,1.3,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/093.jpeg,4.1,false,Food,93,Happy Cat,4.600
94,91,Happy Cat Sensitive Skin & Coat 1.3g,A balanced nutrition made for cats (1.3g) helps maintain overall health.,6.000,"[""cat""]",food,adult,g,1.3,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/094.jpeg,4.8,false,Food,94,Happy Cat,4.600
95,91,Happy Cat Kitten 1.5kg,A balanced food formulated for kittens (1.5kg) helps maintain overall health.,5.000,"[""cat""]",food,kitten,kg,1.5,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/095.png,3.5,false,Food,95,Happy Cat,3.800
96,91,Happy Cat Junior 1.5kg,A high-quality nutrition made for kittens (1.5kg) helps maintain overall health.,5.000,"[""cat""]",food,kitten,kg,1.5,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/096.jpeg,3.9,false,Food,96,Happy Cat,3.800
97,91,Happy Cat Perfect Mix 1.5Kg,A wholesome meal designed for cats (1.5kg) supports daily nutrition.,5.000,"[""cat""]",food,adult,kg,1.5,mix,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/097.png,3.7,false,Food,97,Happy Cat,3.800
98,91,Happy Cat Sterelised 1.5Kg,A high-quality food formulated for cats (1.5kg) helps maintain overall health.,5.000,"[""cat""]",food,adult,kg,1.5,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/098.png,3.8,false,Food,98,Happy Cat,3.800
99,91,Happy Cat Hairball Control 1.5kg,A balanced nutrition made for adult pets (1.5kg) ideal for everyday feeding.,5.000,"[""cat""]",food,adult,kg,1.5,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/099.jpeg,3.7,false,Food,99,Happy Cat,3.800
100,91,Happy Cat Urinary 1.5kg,A balanced meal designed for adult pets (1.5kg) helps maintain overall health.,5.000,"[""cat""]",food,adult,kg,1.5,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/100.png,4.7,false,Food,100,Happy Cat,3.800
101,91,Happy Cat Kitten 10kg,A high-quality food formulated for kittens (10kg) helps maintain overall health.,22.000,"[""cat""]",food,kitten,kg,10,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/101.png,3.6,false,Food,101,Happy Cat,17.500
102,91,Happy Cat Junior 10kg,A balanced meal designed for kittens (10kg) helps maintain overall health.,22.000,"[""cat""]",food,kitten,kg,10,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/102.jpeg,4.0,false,Food,102,Happy Cat,17.500
103,91,Happy Cat Perfect Mix 10kg,A balanced meal designed for cats (10kg) ideal for everyday feeding.,22.000,"[""cat""]",food,adult,kg,10,mix,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/103.png,3.6,false,Food,103,Happy Cat,17.500
104,91,Happy Cat Sterelised 10kg,A high-quality meal designed for cats (10kg) supports daily nutrition.,22.000,"[""cat""]",food,adult,kg,10,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/104.png,4.4,false,Food,104,Happy Cat,17.500
105,91,Happy Cat Hairball Control 10kg,A nutritious nutrition made for adult pets (10kg) supports daily nutrition.,22.000,"[""cat""]",food,adult,kg,10,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/105.jpeg,4.2,false,Food,105,Happy Cat,17.500
106,91,Happy Cat Urinary 10kg,A nutritious nutrition made for adult pets (10kg) helps maintain overall health.,22.000,"[""cat""]",food,adult,kg,10,chicken,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/106.png,4.3,false,Food,106,Happy Cat,17.500
107,107,Royal Canin Adult British Shorthair 85g*12,A nutritious food formulated for adult pets (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://nlgoitdbyhdoaemkixpr.supabase.co/storage/v1/object/public/product-images/products/3c724b1a-28fe-4e53-b55c-06c97c4a0a45/thumbnail-1768223661466.png,4.7,false,Food,107,Royal Canin,7.500
108,107,Royal Canin Digest Sensitive 85g*12,A wholesome meal designed for cats (85g) helps maintain overall health.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/108.jpeg,4.4,false,Food,108,Royal Canin,7.500
109,107,Royal Canin Hair & Skin Gravy 85g*12,A nutritious food formulated for cats (85g) helps maintain overall health.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/109.png,3.9,false,Food,109,Royal Canin,7.500
110,107,Royal Canin Hair & Skin Jelly 85g*12,A nutritious nutrition made for cats (85g) ideal for everyday feeding.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/110.png,3.6,false,Food,110,Royal Canin,7.500
111,107,Royal Canin Hairball 85g*12,A nutritious nutrition made for adult pets (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/111.jpeg,3.8,false,Food,111,Royal Canin,7.500
112,107,Royal Canin Indoor 85g*12,A balanced nutrition made for adult pets (85g) helps maintain overall health.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/112.png,3.7,false,Food,112,Royal Canin,7.500
113,107,Royal Canin Instinctive Gravy 85g*12,A wholesome nutrition made for cats (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/113.jpeg,4.7,false,Food,113,Royal Canin,7.500
114,107,Royal Canin Instinctive Jelly 85g*12,A high-quality nutrition made for cats (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/114.jpeg,4.6,false,Food,114,Royal Canin,7.500
115,107,Royal Canin Kitten 85g*12,A high-quality food formulated for kittens (85g) supports daily nutrition.,10.500,"[""cat""]",food,kitten,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/115.png,4.3,false,Food,115,Royal Canin,7.500
116,107,Royal Canin Light Weight 85g*12,A nutritious nutrition made for cats (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/116.png,3.5,false,Food,116,Royal Canin,7.500
117,107,Royal Canin Adult  Maine Coon 85g*12,A high-quality nutrition made for adult pets (85g) ideal for everyday feeding.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/117.jpeg,3.5,false,Food,117,Royal Canin,7.500
118,107,Royal Canin Adult Persian 85g*12,A wholesome meal designed for adult pets (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/118.jpeg,4.5,false,Food,118,Royal Canin,7.500
119,107,Royal Canin Sterelised 85g*12,A balanced nutrition made for cats (85g) supports daily nutrition.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/119.jpeg,3.5,false,Food,119,Royal Canin,7.500
120,107,Royal Canin Urinary 85g*12,A nutritious nutrition made for adult pets (85g) helps maintain overall health.,10.500,"[""cat""]",food,adult,g,85,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/120.jpeg,4.7,false,Food,120,Royal Canin,7.500
121,121,Royal Canin Mother & Baby 195g,A high-quality meal designed for kittens (195g) supports daily nutrition.,3.000,"[""cat""]",food,kitten,g,195,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/121.jpeg,4.0,false,Food,121,Royal Canin,
122,122,Royal Canin Kitten 400g,A nutritious meal designed for kittens (400g) supports daily nutrition.,3.000,"[""cat""]",food,kitten,g,400,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/122.png,3.5,false,Food,122,Royal Canin,2.500
123,122,Royal Canin Mother & Baby 400g,A wholesome nutrition made for kittens (400g) supports daily nutrition.,3.000,"[""cat""]",food,kitten,g,400,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/123.png,4.2,false,Food,123,Royal Canin,2.500
124,124,Royal Canin Light Weight 1.5kg,A high-quality meal designed for cats (1.5kg) helps maintain overall health.,11.500,"[""cat""]",food,adult,kg,1.5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/124.jpeg,4.4,false,Food,124,Royal Canin,8.500
125,124,Royal Canin Indoor 7+ 1.5kg,A balanced nutrition made for senior pets (1.5kg) helps maintain overall health.,11.500,"[""cat""]",food,senior,kg,1.5,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/125.jpeg,3.8,false,Food,125,Royal Canin,8.500
126,124,Royal Canin Digestive 2kg,A nutritious nutrition made for cats (2kg) ideal for everyday feeding.,13.500,"[""cat""]",food,adult,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/126.png,3.9,false,Food,126,Royal Canin,11.000
127,124,Royal Canin Hair & Skin 2kg,A balanced meal designed for cats (2kg) supports daily nutrition.,13.500,"[""cat""]",food,adult,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/127.png,4.0,false,Food,127,Royal Canin,11.000
128,124,Royal Canin Hairball 2kg,A wholesome meal designed for adult pets (2kg) ideal for everyday feeding.,13.500,"[""cat""]",food,adult,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/128.png,4.2,false,Food,128,Royal Canin,11.000
129,124,Royal Canin Indoor 2kg,A nutritious meal designed for adult pets (2kg) supports daily nutrition.,13.500,"[""cat""]",food,adult,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/129.jpeg,4.4,false,Food,129,Royal Canin,11.000
130,124,Royal Canin IndoorLong Hair 2kg,A high-quality meal designed for adult pets (2kg) ideal for everyday feeding.,13.500,"[""cat""]",food,adult,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/130.jpeg,4.5,false,Food,130,Royal Canin,11.000
131,124,Royal Canin Kiitten 2kg,A balanced nutrition made for cats (2kg) helps maintain overall health.,13.500,"[""cat""]",food,kitten,kg,2,,,true,2026-01-02 20:49:19.968373+00,2026-01-02 20:49:19.968373+00,1000,https://www.buypets.om/images/products/131.png,4.2,false,Food,131,Royal Canin,11.000
